,-1,0,1,2,3,4,5,6,7,8
11955,,,,,,,,,approves,
11956,,,,,,,,,supremacy,
11957,,,,,,,,,repel,
11958,,,,,,,,,deconstructed,
11959,,,,,,,,,depressions,
11960,,,,,,,,,paisley,
11961,,,,,,,,,underbrush,
11962,,,,,,,,,aberrations,
11963,,,,,,,,,initiating,
11964,,,,,,,,,subsumed,
11965,,,,,,,,,initiate,
11966,,,,,,,,,dismounted,
11967,,,,,,,,,nutt,
11968,,,,,,,,,yuppie,
11969,,,,,,,,,blazer,
11970,,,,,,,,,april,
11971,,,,,,,,,idling,
11972,,,,,,,,,reminiscent,
11973,,,,,,,,,clara,
11974,,,,,,,,,dune,
11975,,,,,,,,,mutate,
11976,,,,,,,,,welsh,
11977,,,,,,,,,tayke,
11978,,,,,,,,,cyberdeck,
11979,,,,,,,,,rhodopsin,
11980,,,,,,,,,tailoring,
11981,,,,,,,,,touchpads,
11982,,,,,,,,,sunnyvale,
11983,,,,,,,,,lorenz,
11984,,,,,,,,,attractor,
11985,,,,,,,,,aether,
11986,,,,,,,,,telerobotics,
11987,,,,,,,,,petiole,
11988,,,,,,,,,skritchy,
11989,,,,,,,,,personography,
11990,,,,,,,,,skylights,
11991,,,,,,,,,successor,
11992,,,,,,,,,imbued,
11993,,,,,,,,,revenue,
11994,,,,,,,,,cybercad,
11995,,,,,,,,,typically,
11996,,,,,,,,,superconducting,
11997,,,,,,,,,iridium,
11998,,,,,,,,,implacable,
11999,,,,,,,,,incarnated,
12000,,,,,,,,,hideously,
12001,,,,,,,,,mailboxes,
12002,,,,,,,,,sinclair,
12003,,,,,,,,,stonehenge,
12004,,,,,,,,,jukebox,
12005,,,,,,,,,knobby,
12006,,,,,,,,,plowing,
12007,,,,,,,,,eggcase,
12008,,,,,,,,,fossils,
12009,,,,,,,,,workbench,
12010,,,,,,,,,palps,
12011,,,,,,,,,funiculi,
12012,,,,,,,,,scapes,
12013,,,,,,,,,secrete,
12014,,,,,,,,,oral,
12015,,,,,,,,,judicious,
12016,,,,,,,,,explicitly,
12017,,,,,,,,,pernicious,
12018,,,,,,,,,krystle,
12019,,,,,,,,,eucalyptus,
12020,,,,,,,,,marijuana,
12021,,,,,,,,,redwoods,
12022,,,,,,,,,sinsemilla,
12023,,,,,,,,,psychedelics,
12024,,,,,,,,,hindu,
12025,,,,,,,,,jock,
12026,,,,,,,,,windmill,
12027,,,,,,,,,roasting,
12028,,,,,,,,,bmws,
12029,,,,,,,,,argyle,
12030,,,,,,,,,punctuating,
12031,,,,,,,,,khanh,
12032,,,,,,,,,chardonnay,
12033,,,,,,,,,parades,
12034,,,,,,,,,regroup,
12035,,,,,,,,,linoleum,
12036,,,,,,,,,redwood,
12037,,,,,,,,,paneling,
12038,,,,,,,,,bondage,
12039,,,,,,,,,oaks,
12040,,,,,,,,,hyperjump,
12041,,,,,,,,,cabs,
12042,,,,,,,,,blackmailed,
12043,,,,,,,,,hopkins,
12044,,,,,,,,,eastside,
12045,,,,,,,,,rhetorically,
12046,,,,,,,,,nordstrom,
12047,,,,,,,,,modeling,
12048,,,,,,,,,mannequin,
12049,,,,,,,,,scheduling,
12050,,,,,,,,,pissants,
12051,,,,,,,,,bezier,
12052,,,,,,,,,pissant,
12053,,,,,,,,,crablike,
12054,,,,,,,,,lagged,
12055,,,,,,,,,indexed,
12056,,,,,,,,,anthill,
12057,,,,,,,,,weirdness,
12058,,,,,,,,,moronic,
12059,,,,,,,,,secretaries,
12060,,,,,,,,,padlock,
12061,,,,,,,,,chirped,
12062,,,,,,,,,spastically,
12063,,,,,,,,,pickups,
12064,,,,,,,,,choreboy,
12065,,,,,,,,,knockoff,
12066,,,,,,,,,saratoga,
12067,,,,,,,,,partitions,
12068,,,,,,,,,ultralight,
12069,,,,,,,,,otto,
12070,,,,,,,,,gyorgyi,
12071,,,,,,,,,schoolteacher,
12072,,,,,,,,,titan,
12073,,,,,,,,,plexiglas,
12074,,,,,,,,,compiler,
12075,,,,,,,,,abbott,
12076,,,,,,,,,sphexes,
12077,,,,,,,,,bithead,
12078,,,,,,,,,crypped,
12079,,,,,,,,,beware,
12080,,,,,,,,,steadiswivel,
12081,,,,,,,,,telerobotic,
12082,,,,,,,,,flattop,
12083,,,,,,,,,stomping,
12084,,,,,,,,,libertarian,
12085,,,,,,,,,debugger,
12086,,,,,,,,,movable,
12087,,,,,,,,,xyzix,
12088,,,,,,,,,foothills,
12089,,,,,,,,,foothill,
12090,,,,,,,,,thieu,
12091,,,,,,,,,kawasaki,
12092,,,,,,,,,hispanic,
12093,,,,,,,,,shrilly,
12094,,,,,,,,,philippine,
12095,,,,,,,,,propane,
12096,,,,,,,,,gnarly,
12097,,,,,,,,,freestyle,
12098,,,,,,,,,aqua,
12099,,,,,,,,,syncopated,
12100,,,,,,,,,ululation,
12101,,,,,,,,,confusedly,
12102,,,,,,,,,spacedust,
12103,,,,,,,,,pitches,
12104,,,,,,,,,recipe,
12105,,,,,,,,,gunfight,
12106,,,,,,,,,fatalistic,
12107,,,,,,,,,liquidate,
12108,,,,,,,,,warring,
12109,,,,,,,,,lunging,
12110,,,,,,,,,broadcaster,
12111,,,,,,,,,eggcases,
12112,,,,,,,,,unfurnished,
12113,,,,,,,,,handcuffs,
12114,,,,,,,,,jeffrey,
12115,,,,,,,,,trespass,
12116,,,,,,,,,heh,
12117,,,,,,,,,koblenz,
12118,,,,,,,,,gem,
12119,,,,,,,,,denies,
12120,,,,,,,,,backwaters,
12121,,,,,,,,,borneo,
12122,,,,,,,,,benevolent,
12123,,,,,,,,,devotes,
12124,,,,,,,,,affects,
12125,,,,,,,,,analogous,
12126,,,,,,,,,prediction,
12127,,,,,,,,,semiconductor,
12128,,,,,,,,,favorable,
12129,,,,,,,,,beehive,
12130,,,,,,,,,hoops,
12131,,,,,,,,,transcendence,
12132,,,,,,,,,metric,
12133,,,,,,,,,moonroof,
12134,,,,,,,,,scapegoat,
12135,,,,,,,,,napalm,
12136,,,,,,,,,bruisingly,
12137,,,,,,,,,grappled,
12138,,,,,,,,,gallon,
12139,,,,,,,,,maddeningly,
12140,,,,,,,,,automate,
12141,,,,,,,,,dizzyingly,
12142,,,,,,,,,bungee,
12143,,,,,,,,,scotty,
12144,,,,,,,,,converges,
12145,,,,,,,,,gronk,
12146,,,,,,,,,skateboard,
12147,,,,,,,,,swordfish,
12148,,,,,,,,,barbie,
12149,,,,,,,,,cyberbarbie,
12150,,,,,,,,,newscaster,
12151,,,,,,,,,oscillating,
12152,,,,,,,,,irregularly,
12153,,,,,,,,,immersion,
12154,,,,,,,,,fairmont,
12155,,,,,,,,,bigwigs,
12156,,,,,,,,,linkage,
12157,,,,,,,,,redeployment,
12158,,,,,,,,,handlebars,
12159,,,,,,,,,winningly,
12160,,,,,,,,,amenable,
12161,,,,,,,,,fargo,
12162,,,,,,,,,mnemonic,
12163,,,,,,,,,grrls,
12164,,,,,,,,,gibb,
12165,,,,,,,,,controllable,
12166,,,,,,,,,macintosh,
12167,,,,,,,,,tolls,
12168,,,,,,,,,louis,
12169,,,,,,,,,jfk,
12170,,,,,,,,,dobbs,
12171,,,,,,,,,soldering,
12172,,,,,,,,,fanning,
12173,,,,,,,,,beetlejuice,
12174,,,,,,,,,assimilate,
12175,,,,,,,,,nerfball,
12176,,,,,,,,,enquirer,
12177,,,,,,,,,hedding,
12178,,,,,,,,,pedro,
12179,,,,,,,,,southeast,
12180,,,,,,,,,exams,
12181,,,,,,,,,sheriff,
12182,,,,,,,,,beefy,
12183,,,,,,,,,jurors,
12184,,,,,,,,,machotka,
12185,,,,,,,,,incognito,
12186,,,,,,,,,swissair,
12187,,,,,,,,,businessmen,
12188,,,,,,,,,signpost,
12189,,,,,,,,,matterhorn,
12190,,,,,,,,,cergue,
12191,,,,,,,,,alps,
12192,,,,,,,,,pornography,
12193,,,,,,,,,drywall,
12194,,,,,,,,,passively,
12195,,,,,,,,,fuselage,
12196,,,,,,,,,beret,
12197,,,,,,,,,thunk,
12198,,,,,,,,,donar,
12199,,,,,,,,,railgun,
12200,,,,,,,,,subroutines,
12201,,,,,,,,,microcode,
12202,,,,,,,,,chromium,
12203,,,,,,,,,borrowing,
12204,,,,,,,,,guillotine,
12205,,,,,,,,,galoshes,
12206,,,,,,,,,repetitive,
12207,,,,,,,,,monsieur,
12208,,,,,,,,,preceded,
12209,,,,,,,,,goblins,
12210,,,,,,,,,bellied,
12211,,,,,,,,,filigreed,
12212,,,,,,,,,variously,
12213,,,,,,,,,shantytown,
12214,,,,,,,,,acetone,
12215,,,,,,,,,flammable,
12216,,,,,,,,,conduit,
12217,,,,,,,,,kamikaze,
12218,,,,,,,,,grungy,
12219,,,,,,,,,piranhas,
12220,,,,,,,,,giggles,
12221,,,,,,,,,miniseries,
12222,,,,,,,,,inaccurate,
12223,,,,,,,,,frivolous,
12224,,,,,,,,,congratulated,
12225,,,,,,,,,surfer,
12226,,,,,,,,,yosemite,
12227,,,,,,,,,brainbox,
12228,,,,,,,,,hollyblock,
12229,,,,,,,,,alexander,
12230,,,,,,,,,nunberg,
12231,,,,,,,,,secretarial,
12232,,,,,,,,,datashell,
12233,,,,,,,,,savor,
12234,,,,,,,,,saloon,
12235,,,,,,,,,spiking,
12236,,,,,,,,,beeps,
12237,,,,,,,,,rachelle,
12238,,,,,,,,,dewildah,
12239,,,,,,,,,marco,
12240,,,,,,,,,bioware,
12241,,,,,,,,,badged,
12242,,,,,,,,,cactus,
12243,,,,,,,,,twos,
12244,,,,,,,,,citiscrip,
12245,,,,,,,,,aledort,
12246,,,,,,,,,singlar,
12247,,,,,,,,,lawless,
12248,,,,,,,,,abiding,
12249,,,,,,,,,wireheads,
12250,,,,,,,,,paternal,
12251,,,,,,,,,correspondingly,
12252,,,,,,,,,pretenses,
12253,,,,,,,,,trellis,
12254,,,,,,,,,convictions,
12255,,,,,,,,,oba,
12256,,,,,,,,,alvarez,
12257,,,,,,,,,gustafson,
12258,,,,,,,,,springboard,
12259,,,,,,,,,excursions,
12260,,,,,,,,,enigma,
12261,,,,,,,,,bvi,
12262,,,,,,,,,fractalist,
12263,,,,,,,,,gauging,
12264,,,,,,,,,homebrew,
12265,,,,,,,,,datacord,
12266,,,,,,,,,surveys,
12267,,,,,,,,,queries,
12268,,,,,,,,,fuchsia,
12269,,,,,,,,,overarching,
12270,,,,,,,,,corvo,
12271,,,,,,,,,semicircular,
12272,,,,,,,,,minigun,
12273,,,,,,,,,siblings,
12274,,,,,,,,,deferential,
12275,,,,,,,,,conspiratorial,
12276,,,,,,,,,jensey,
12277,,,,,,,,,sirico,
12278,,,,,,,,,marsh,
12279,,,,,,,,,koichiro,
12280,,,,,,,,,guineven,
12281,,,,,,,,,rabin,
12282,,,,,,,,,koichiri,
12283,,,,,,,,,heeled,
12284,,,,,,,,,infuriate,
12285,,,,,,,,,schema,
12286,,,,,,,,,pollution,
12287,,,,,,,,,overburdened,
12288,,,,,,,,,cramping,
12289,,,,,,,,,oldmoney,
12290,,,,,,,,,lofting,
12291,,,,,,,,,merric,
12292,,,,,,,,,paralegal,
12293,,,,,,,,,ishida,
12294,,,,,,,,,unhook,
12295,,,,,,,,,sneezed,
12296,,,,,,,,,standby,
12297,,,,,,,,,creole,
12298,,,,,,,,,clapboard,
12299,,,,,,,,,harem,
12300,,,,,,,,,elhibri,
12301,,,,,,,,,miniframe,
12302,,,,,,,,,prodigal,
12303,,,,,,,,,muzzles,
12304,,,,,,,,,tg,
12305,,,,,,,,,toujours,
12306,,,,,,,,,foils,
12307,,,,,,,,,inflation,
12308,,,,,,,,,chaff,
12309,,,,,,,,,conceit,
12310,,,,,,,,,invokes,
12311,,,,,,,,,cutout,
12312,,,,,,,,,unchanging,
12313,,,,,,,,,shrinks,
12314,,,,,,,,,assumptions,
12315,,,,,,,,,chit,
12316,,,,,,,,,introductions,
12317,,,,,,,,,linkages,
12318,,,,,,,,,sterilizer,
12319,,,,,,,,,jab,
12320,,,,,,,,,inchoate,
12321,,,,,,,,,lagging,
12322,,,,,,,,,subpoenaed,
12323,,,,,,,,,sinovsky,
12324,,,,,,,,,materializes,
12325,,,,,,,,,eurocop,
12326,,,,,,,,,stereotype,
12327,,,,,,,,,vowels,
12328,,,,,,,,,eurocops,
12329,,,,,,,,,politesse,
12330,,,,,,,,,savants,
12331,,,,,,,,,transcript,
12332,,,,,,,,,clashing,
12333,,,,,,,,,czaja,
12334,,,,,,,,,zemtzov,
12335,,,,,,,,,worrisome,
12336,,,,,,,,,shaja,
12337,,,,,,,,,affectation,
12338,,,,,,,,,trappings,
12339,,,,,,,,,marshes,
12340,,,,,,,,,southbrook,
12341,,,,,,,,,straggling,
12342,,,,,,,,,potholes,
12343,,,,,,,,,causeway,
12344,,,,,,,,,bandstand,
12345,,,,,,,,,harbormouth,
12346,,,,,,,,,drawbridge,
12347,,,,,,,,,lightfall,
12348,,,,,,,,,evokes,
12349,,,,,,,,,spokesman,
12350,,,,,,,,,postmaster,
12351,,,,,,,,,dyke,
12352,,,,,,,,,inflexible,
12353,,,,,,,,,stiffens,
12354,,,,,,,,,eddy,
12355,,,,,,,,,phalanx,
12356,,,,,,,,,whitening,
12357,,,,,,,,,harborside,
12358,,,,,,,,,subsidized,
12359,,,,,,,,,astonish,
12360,,,,,,,,,ashworth,
12361,,,,,,,,,trapdoors,
12362,,,,,,,,,fallbacks,
12363,,,,,,,,,imperfectly,
12364,,,,,,,,,dredged,
12365,,,,,,,,,proclaim,
12366,,,,,,,,,uncoiled,
12367,,,,,,,,,organize,
12368,,,,,,,,,jibe,
12369,,,,,,,,,hassling,
12370,,,,,,,,,continuation,
12371,,,,,,,,,unobtrusive,
12372,,,,,,,,,hipped,
12373,,,,,,,,,crookedly,
12374,,,,,,,,,complicates,
12375,,,,,,,,,counterroutine,
12376,,,,,,,,,usurped,
12377,,,,,,,,,skims,
12378,,,,,,,,,reasserts,
12379,,,,,,,,,yukata,
12380,,,,,,,,,meddle,
12381,,,,,,,,,telepad,
12382,,,,,,,,,fizz,
12383,,,,,,,,,shopfronts,
12384,,,,,,,,,expulsion,
12385,,,,,,,,,infuriated,
12386,,,,,,,,,strengthened,
12387,,,,,,,,,reeking,
12388,,,,,,,,,turnoff,
12389,,,,,,,,,gearbox,
12390,,,,,,,,,demagogue,
12391,,,,,,,,,demagogues,
12392,,,,,,,,,ammonia,
12393,,,,,,,,,housetops,
12394,,,,,,,,,jurisdictions,
12395,,,,,,,,,notoriously,
12396,,,,,,,,,fractional,
12397,,,,,,,,,boardwalks,
12398,,,,,,,,,headlands,
12399,,,,,,,,,swooping,
12400,,,,,,,,,dorothy,
12401,,,,,,,,,insinuation,
12402,,,,,,,,,bargaining,
12403,,,,,,,,,datasieve,
12404,,,,,,,,,transcripts,
12405,,,,,,,,,cryptically,
12406,,,,,,,,,eytan,
12407,,,,,,,,,novross,
12408,,,,,,,,,dazzle,
12409,,,,,,,,,disrupter,
12410,,,,,,,,,clawhammer,
12411,,,,,,,,,receptivity,
12412,,,,,,,,,kerchief,
12413,,,,,,,,,fundamental,
12414,,,,,,,,,unhurt,
12415,,,,,,,,,jogs,
12416,,,,,,,,,solidity,
12417,,,,,,,,,jittering,
12418,,,,,,,,,alignment,
12419,,,,,,,,,flattens,
12420,,,,,,,,,counterroutines,
12421,,,,,,,,,rooming,
12422,,,,,,,,,reputations,
12423,,,,,,,,,huddling,
12424,,,,,,,,,ponderously,
12425,,,,,,,,,negotiator,
12426,,,,,,,,,emphasize,
12427,,,,,,,,,probable,
12428,,,,,,,,,unwise,
12429,,,,,,,,,marshal,
12430,,,,,,,,,congratulation,
12431,,,,,,,,,dumesnil,
12432,,,,,,,,,buffet,
12433,,,,,,,,,eclipse,
12434,,,,,,,,,arab,
12435,,,,,,,,,cyberpunk,
12436,,,,,,,,,paragraphs,
12437,,,,,,,,,profoundly,
12438,,,,,,,,,puns,
12439,,,,,,,,,duel,
12440,,,,,,,,,hummingbird,
12441,,,,,,,,,koziski,
12442,,,,,,,,,holland,
12443,,,,,,,,,yates,
12444,,,,,,,,,conspiracies,
12445,,,,,,,,,dispatched,
12446,,,,,,,,,usaf,
12447,,,,,,,,,rubbled,
12448,,,,,,,,,reclaim,
12449,,,,,,,,,cairo,
12450,,,,,,,,,voortoven,
12451,,,,,,,,,jeering,
12452,,,,,,,,,totem,
12453,,,,,,,,,pryor,
12454,,,,,,,,,mooring,
12455,,,,,,,,,manufactures,
12456,,,,,,,,,worldbeat,
12457,,,,,,,,,rockabilly,
12458,,,,,,,,,socialism,
12459,,,,,,,,,poland,
12460,,,,,,,,,warsaw,
12461,,,,,,,,,embassy,
12462,,,,,,,,,rpg,
12463,,,,,,,,,spotters,
12464,,,,,,,,,krueger,
12465,,,,,,,,,democrats,
12466,,,,,,,,,persecuting,
12467,,,,,,,,,barbara,
12468,,,,,,,,,rasped,
12469,,,,,,,,,undergrid,
12470,,,,,,,,,remorse,
12471,,,,,,,,,swishing,
12472,,,,,,,,,moonbase,
12473,,,,,,,,,assert,
12474,,,,,,,,,benjamin,
12475,,,,,,,,,bernal,
12476,,,,,,,,,inhabitable,
12477,,,,,,,,,lengthwise,
12478,,,,,,,,,sunward,
12479,,,,,,,,,oblate,
12480,,,,,,,,,gases,
12481,,,,,,,,,telescopes,
12482,,,,,,,,,grommet,
12483,,,,,,,,,moronically,
12484,,,,,,,,,introspective,
12485,,,,,,,,,syntharette,
12486,,,,,,,,,vapor,
12487,,,,,,,,,zuh,
12488,,,,,,,,,precocious,
12489,,,,,,,,,mohawk,
12490,,,,,,,,,flatsuit,
12491,,,,,,,,,flatsuiter,
12492,,,,,,,,,refracting,
12493,,,,,,,,,overworked,
12494,,,,,,,,,traditions,
12495,,,,,,,,,chopsticks,
12496,,,,,,,,,orgy,
12497,,,,,,,,,kitschy,
12498,,,,,,,,,newbux,
12499,,,,,,,,,rococo,
12500,,,,,,,,,marxists,
12501,,,,,,,,,dolefully,
12502,,,,,,,,,bimbo,
12503,,,,,,,,,actresses,
12504,,,,,,,,,bitchie,
12505,,,,,,,,,democrat,
12506,,,,,,,,,trotskyite,
12507,,,,,,,,,carla,
12508,,,,,,,,,inference,
12509,,,,,,,,,partisans,
12510,,,,,,,,,elimination,
12511,,,,,,,,,socialist,
12512,,,,,,,,,marxist,
12513,,,,,,,,,tombstones,
12514,,,,,,,,,wrecks,
12515,,,,,,,,,casimir,
12516,,,,,,,,,battleship,
12517,,,,,,,,,unfurled,
12518,,,,,,,,,antiterrorist,
12519,,,,,,,,,leftist,
12520,,,,,,,,,rightist,
12521,,,,,,,,,extremists,
12522,,,,,,,,,chuckling,
12523,,,,,,,,,bankers,
12524,,,,,,,,,syndicated,
12525,,,,,,,,,indoctrination,
12526,,,,,,,,,sovereign,
12527,,,,,,,,,initiates,
12528,,,,,,,,,organizers,
12529,,,,,,,,,aryan,
12530,,,,,,,,,idaho,
12531,,,,,,,,,hotbeds,
12532,,,,,,,,,yokels,
12533,,,,,,,,,fundamentalism,
12534,,,,,,,,,bluntly,
12535,,,,,,,,,dilettante,
12536,,,,,,,,,semitic,
12537,,,,,,,,,dictatorships,
12538,,,,,,,,,scholar,
12539,,,,,,,,,strategist,
12540,,,,,,,,,socialists,
12541,,,,,,,,,reunite,
12542,,,,,,,,,semites,
12543,,,,,,,,,unification,
12544,,,,,,,,,buckling,
12545,,,,,,,,,hermione,
12546,,,,,,,,,rouged,
12547,,,,,,,,,queens,
12548,,,,,,,,,knobbed,
12549,,,,,,,,,majesty,
12550,,,,,,,,,megalomaniacal,
12551,,,,,,,,,gouging,
12552,,,,,,,,,neurosis,
12553,,,,,,,,,dominatrix,
12554,,,,,,,,,constricted,
12555,,,,,,,,,ultrasound,
12556,,,,,,,,,viddy,
12557,,,,,,,,,lsse,
12558,,,,,,,,,joseph,
12559,,,,,,,,,subjugate,
12560,,,,,,,,,abcab,
12561,,,,,,,,,hulks,
12562,,,,,,,,,texan,
12563,,,,,,,,,wifi,
12564,,,,,,,,,minimono,
12565,,,,,,,,,harley,
12566,,,,,,,,,unfashionable,
12567,,,,,,,,,minimonos,
12568,,,,,,,,,newhope,
12569,,,,,,,,,catharsis,
12570,,,,,,,,,pealing,
12571,,,,,,,,,alienate,
12572,,,,,,,,,chaotichick,
12573,,,,,,,,,chaotics,
12574,,,,,,,,,synthmorph,
12575,,,,,,,,,overconfident,
12576,,,,,,,,,confoam,
12577,,,,,,,,,coordinator,
12578,,,,,,,,,bashung,
12579,,,,,,,,,fieldstim,
12580,,,,,,,,,scourged,
12581,,,,,,,,,dodo,
12582,,,,,,,,,faggot,
12583,,,,,,,,,marshalls,
12584,,,,,,,,,medicinal,
12585,,,,,,,,,puppeted,
12586,,,,,,,,,molotov,
12587,,,,,,,,,unafraid,
12588,,,,,,,,,pleasurable,
12589,,,,,,,,,gigs,
12590,,,,,,,,,insolently,
12591,,,,,,,,,supercooled,
12592,,,,,,,,,encore,
12593,,,,,,,,,stomps,
12594,,,,,,,,,puerile,
12595,,,,,,,,,turnaround,
12596,,,,,,,,,slurring,
12597,,,,,,,,,scheming,
12598,,,,,,,,,jabbering,
12599,,,,,,,,,belge,
12600,,,,,,,,,locus,
12601,,,,,,,,,unceasing,
12602,,,,,,,,,shellings,
12603,,,,,,,,,automotive,
12604,,,,,,,,,egypt,
12605,,,,,,,,,squalor,
12606,,,,,,,,,investigators,
12607,,,,,,,,,objectivity,
12608,,,,,,,,,quincy,
12609,,,,,,,,,literary,
12610,,,,,,,,,shelled,
12611,,,,,,,,,henk,
12612,,,,,,,,,leafless,
12613,,,,,,,,,hk,
12614,,,,,,,,,robber,
12615,,,,,,,,,parisians,
12616,,,,,,,,,impacting,
12617,,,,,,,,,contoured,
12618,,,,,,,,,ganzio,
12619,,,,,,,,,krellman,
12620,,,,,,,,,scanlon,
12621,,,,,,,,,isolating,
12622,,,,,,,,,rimless,
12623,,,,,,,,,flaxen,
12624,,,,,,,,,pivoting,
12625,,,,,,,,,intermediaries,
12626,,,,,,,,,interlinked,
12627,,,,,,,,,kinetic,
12628,,,,,,,,,exuding,
12629,,,,,,,,,seclusion,
12630,,,,,,,,,bloke,
12631,,,,,,,,,diabolic,
12632,,,,,,,,,seduce,
12633,,,,,,,,,discharges,
12634,,,,,,,,,interlacing,
12635,,,,,,,,,nearness,
12636,,,,,,,,,contiguous,
12637,,,,,,,,,sultry,
12638,,,,,,,,,prostitution,
12639,,,,,,,,,covertly,
12640,,,,,,,,,galvanized,
12641,,,,,,,,,taunted,
12642,,,,,,,,,omegaity,
12643,,,,,,,,,jowly,
12644,,,,,,,,,turnstile,
12645,,,,,,,,,amyl,
12646,,,,,,,,,formalized,
12647,,,,,,,,,stunningly,
12648,,,,,,,,,hisself,
12649,,,,,,,,,soothe,
12650,,,,,,,,,baths,
12651,,,,,,,,,generates,
12652,,,,,,,,,pinstriped,
12653,,,,,,,,,smugness,
12654,,,,,,,,,electrically,
12655,,,,,,,,,prez,
12656,,,,,,,,,demeaning,
12657,,,,,,,,,schemes,
12658,,,,,,,,,tranquilizer,
12659,,,,,,,,,touristy,
12660,,,,,,,,,advertisements,
12661,,,,,,,,,attorneys,
12662,,,,,,,,,bisexual,
12663,,,,,,,,,neurohumoral,
12664,,,,,,,,,stabilize,
12665,,,,,,,,,fanatic,
12666,,,,,,,,,chesterton,
12667,,,,,,,,,neggo,
12668,,,,,,,,,metropolis,
12669,,,,,,,,,transferral,
12670,,,,,,,,,tampering,
12671,,,,,,,,,boro,
12672,,,,,,,,,theorists,
12673,,,,,,,,,imminence,
12674,,,,,,,,,bixby,
12675,,,,,,,,,cerebro,
12676,,,,,,,,,accountant,
12677,,,,,,,,,messiah,
12678,,,,,,,,,maltese,
12679,,,,,,,,,urbanely,
12680,,,,,,,,,loyalties,
12681,,,,,,,,,neutrality,
12682,,,,,,,,,moscow,
12683,,,,,,,,,rioters,
12684,,,,,,,,,cadres,
12685,,,,,,,,,interfacing,
12686,,,,,,,,,blackboard,
12687,,,,,,,,,clichy,
12688,,,,,,,,,damascus,
12689,,,,,,,,,dormer,
12690,,,,,,,,,kgb,
12691,,,,,,,,,algerian,
12692,,,,,,,,,provocateurs,
12693,,,,,,,,,commentator,
12694,,,,,,,,,bombings,
12695,,,,,,,,,detainees,
12696,,,,,,,,,neofascists,
12697,,,,,,,,,anticommunist,
12698,,,,,,,,,ideological,
12699,,,,,,,,,glasnost,
12700,,,,,,,,,caradine,
12701,,,,,,,,,kalafi,
12702,,,,,,,,,besson,
12703,,,,,,,,,arrondissement,
12704,,,,,,,,,mournfully,
12705,,,,,,,,,prochaine,
12706,,,,,,,,,antiaircraft,
12707,,,,,,,,,strategie,
12708,,,,,,,,,actuel,
12709,,,,,,,,,shopkeeper,
12710,,,,,,,,,moonlit,
12711,,,,,,,,,blotted,
12712,,,,,,,,,unbuckled,
12713,,,,,,,,,managua,
12714,,,,,,,,,nicaraguan,
12715,,,,,,,,,encendez,
12716,,,,,,,,,alleging,
12717,,,,,,,,,lonington,
12718,,,,,,,,,lieutenant,
12719,,,,,,,,,psychiatric,
12720,,,,,,,,,recitation,
12721,,,,,,,,,nunchuks,
12722,,,,,,,,,vehemently,
12723,,,,,,,,,fluting,
12724,,,,,,,,,datastick,
12725,,,,,,,,,neofascist,
12726,,,,,,,,,backwoods,
12727,,,,,,,,,imbecile,
12728,,,,,,,,,submarine,
12729,,,,,,,,,logistical,
12730,,,,,,,,,antiviolence,
12731,,,,,,,,,sanchez,
12732,,,,,,,,,judicial,
12733,,,,,,,,,cso,
12734,,,,,,,,,bathrobe,
12735,,,,,,,,,biscuits,
12736,,,,,,,,,concertina,
12737,,,,,,,,,cinders,
12738,,,,,,,,,unsubtle,
12739,,,,,,,,,pageantry,
12740,,,,,,,,,negroes,
12741,,,,,,,,,guttural,
12742,,,,,,,,,radleader,
12743,,,,,,,,,endorsement,
12744,,,,,,,,,anchorwoman,
12745,,,,,,,,,fermentation,
12746,,,,,,,,,fiberplas,
12747,,,,,,,,,authorize,
12748,,,,,,,,,suppressive,
12749,,,,,,,,,crucifixion,
12750,,,,,,,,,avuncular,
12751,,,,,,,,,squarish,
12752,,,,,,,,,morality,
12753,,,,,,,,,birdlike,
12754,,,,,,,,,merde,
12755,,,,,,,,,conformity,
12756,,,,,,,,,winston,
12757,,,,,,,,,decoded,
12758,,,,,,,,,bensimon,
12759,,,,,,,,,palestine,
12760,,,,,,,,,palestinian,
12761,,,,,,,,,reformists,
12762,,,,,,,,,tubular,
12763,,,,,,,,,uzi,
12764,,,,,,,,,sponsoring,
12765,,,,,,,,,insulated,
12766,,,,,,,,,notches,
12767,,,,,,,,,jitney,
12768,,,,,,,,,semiautomatic,
12769,,,,,,,,,ricochet,
12770,,,,,,,,,archaeologist,
12771,,,,,,,,,fertility,
12772,,,,,,,,,andrew,
12773,,,,,,,,,wogs,
12774,,,,,,,,,ghettos,
12775,,,,,,,,,pakistani,
12776,,,,,,,,,ghetto,
12777,,,,,,,,,axle,
12778,,,,,,,,,violin,
12779,,,,,,,,,shelling,
12780,,,,,,,,,fremont,
12781,,,,,,,,,pogroms,
12782,,,,,,,,,barley,
12783,,,,,,,,,sammy,
12784,,,,,,,,,citing,
12785,,,,,,,,,transverse,
12786,,,,,,,,,willfully,
12787,,,,,,,,,semidarkness,
12788,,,,,,,,,jiggling,
12789,,,,,,,,,champs,
12790,,,,,,,,,lys,
12791,,,,,,,,,macdonald,
12792,,,,,,,,,ordnance,
12793,,,,,,,,,hodey,
12794,,,,,,,,,dictatorship,
12795,,,,,,,,,lebanese,
12796,,,,,,,,,fiberboard,
12797,,,,,,,,,rototiller,
12798,,,,,,,,,chemheater,
12799,,,,,,,,,foundry,
12800,,,,,,,,,jackboot,
12801,,,,,,,,,syringes,
